FBG1,FBG2,FBG3,Strain,Temperature,Delta_FBG1,Delta_FBG2,Delta_FBG3
0.281521198,0.87275384,0.11258039,3.758564661,3.015751762,-0.23045878974099998,0.37852896955,-0.38089433640000003
0.703685977,0.540698477,0.09653447,3.330341813,2.683550996,0.19170598925900006,0.046473606549999935,-0.3969402564
0.241893828,0.012404036,0.468767965,2.940810822,2.410973124,-0.2700861597409999,-0.48182083445,-0.0247067614
0.301265261,0.598357484,0.297237808,3.874346142,3.125394768,-0.21071472674099995,0.10413261354999997,-0.19623691840000002
0.299919112,0.743193199,0.048142836,3.112092996,2.522588855,-0.21206087574099997,0.24896832855,-0.4453318904
0.902894995,0.852263874,0.667804683,7.615216734,6.279696103,0.3909150072590001,0.35803900355,0.17432995659999995
0.59322157,0.892302498,0.18533018,4.917948025,3.758713794,0.08124158225900002,0.39807762755000003,-0.3081445464
0.078969162,0.23951017,0.794578279,4.953532694,3.955091373,-0.43301082574099997,-0.25471470045,0.3011035526
0.034670267,0.582806835,0.995437516,6.85330305,5.431783077,-0.477309720741,0.08858196454999995,0.5019627896
0.855696094,0.521445689,0.063640909,3.580982077,2.828505065,0.34371610625900006,0.02722081854999997,-0.42983381740000004
0.831373514,0.598978508,0.114932997,4.092333267,3.211466427,0.3193935262590001,0.10475363754999995,-0.3785417294
0.093857285,0.909626819,0.669200263,6.191907086,4.941631841,-0.41812270274099994,0.41540194854999996,0.1757255366
0.829286799,0.8789789,0.571772352,7.239927626,5.650583154,0.31730681125900007,0.38475402955,0.07829762559999998
0.517446352,0.43042741,0.316946588,4.075855963,3.255131694,0.005466364259000045,-0.06379746045000001,-0.17652813840000003
0.434595961,0.773879656,0.601923431,6.3075091,5.082905924,-0.07738402674099998,0.27965478554999995,0.1084487046
0.89252329,0.443380014,0.607089579,6.07767427,4.869329328,0.380543302259,-0.05084485645000003,0.11361485260000004
0.631307553,0.591697162,0.702633773,6.58701719,5.261051674,0.11932756525900001,0.09747229154999998,0.20915904659999995
0.237433468,0.512363778,0.104224803,2.403768129,2.024534607,-0.274546519741,0.018138907549999972,-0.3892499234
0.384511328,0.487667069,0.65222426,5.55038419,4.54049004,-0.12746865974099997,-0.0065578014500000115,0.1587495336
0.950531053,0.600651067,0.743593916,7.466045227,5.881764652,0.438551065259,0.10642619655000002,0.2501191896
0.506266059,0.634104031,0.070932216,3.08252366,2.651572241,-0.005713928740999963,0.13987916055,-0.4225425104
0.254391581,0.361853093,0.472493355,3.840630832,3.290796539,-0.257588406741,-0.13237177745,-0.020981371400000004
0.045648746,0.140024098,0.276814308,1.867127433,1.448053445,-0.46633124174099994,-0.35420077245000003,-0.2166604184
0.971532691,0.331347007,0.482041058,5.317225719,4.369709705,0.459552703259,-0.16287786345,-0.011433668399999986
0.196097713,0.610780071,0.280683216,3.507004023,2.790783468,-0.31588227474099995,0.11655520054999996,-0.2127915104
0.206992578,0.516572628,0.005505799,2.030129911,1.786907849,-0.3049874097409999,0.022347757550000014,-0.48796892740000003
0.007664033,0.219068809,0.036721363,0.881288666,0.668785963,-0.504315954741,-0.27515606145000004,-0.4567533634
0.108025754,0.338860649,0.80258568,5.226134941,4.195263098,-0.4039542337409999,-0.15536422145,0.30911095359999996
0.572048643,0.512667726,0.293488823,4.073965431,3.124696556,0.06006865525900007,0.01844285554999997,-0.1999859034
0.931753719,0.397015041,0.087092767,3.594887109,2.693059778,0.4197737312590001,-0.09720982945000001,-0.4063819594
0.617066516,0.113838393,0.345223143,3.467304638,2.487107676,0.105086528259,-0.38038647745000004,-0.1482515834
0.507411939,0.874222525,0.49354658,6.056868205,4.860095907,-0.004568048740999919,0.37999765454999995,7.185360000000474e-05
0.702258766,0.992816839,0.13148912,4.979196957,4.04765563,0.19027877825900008,0.49859196854999993,-0.3619856064
0.274731526,0.394576076,0.421828179,3.891452937,3.181629353,-0.23724846174099995,-0.09964879445000002,-0.07164654739999998
0.411021075,0.907611003,0.714032644,7.079235443,5.762450032,-0.10095891274099994,0.41338613254999995,0.2205579176
0.607905214,0.309372718,0.823790384,6.248940783,5.011218818,0.09592522625900002,-0.18485215245000003,0.33031565760000003
0.955060511,0.821198283,0.001565105,4.455506712,3.382294955,0.44308052325900005,0.32697341254999995,-0.4919096214
0.63640137,0.051135381,0.25760722,2.523309378,2.024793981,0.12442138225900001,-0.44308948945000004,-0.23586750639999998
0.0595247,0.603795453,0.686589913,5.495215559,4.525007839,-0.45245528774099997,0.10957058255000002,0.19311518660000004
0.114487638,0.383838883,0.456236509,3.668942522,2.882754597,-0.39749234974099995,-0.11038598745,-0.037238217399999995
0.369053022,0.121025,0.41894779,3.154770681,2.69755402,-0.14292696574099994,-0.37319987045,-0.07452693640000002
0.751178048,0.071007665,0.080180014,2.107355744,1.600700169,0.23919806025900003,-0.42321720545,-0.41329471240000004
0.354771292,0.941725712,0.668572647,6.873825888,5.560990597,-0.15720869574099994,0.44750084155,0.17509792059999996
0.678669957,0.361919991,0.593660791,5.238283712,4.404484593,0.16668996925900004,-0.13230487945000002,0.10018606460000001
0.010131184,0.636096046,0.913286948,6.644479068,5.385773925,-0.5018488037409999,0.14187117555,0.4198122216
0.612573468,0.873698593,0.723973055,7.470240558,5.987917652,0.10059348025900006,0.37947372254999995,0.23049832859999997
0.120558416,0.902453307,0.066443844,3.324996189,2.663921965,-0.39142157174099995,0.40822843655,-0.4270308824
0.533967473,0.142137124,0.011706611,1.648034347,1.197528416,0.021987485259000072,-0.35208774645,-0.48176811540000003
0.42203426,0.295040708,0.486000494,4.057076866,3.348450887,-0.08994572774099996,-0.19918416245000004,-0.007474232400000003
0.577199887,0.043739072,0.123003295,1.947980656,1.55629106,0.06521989925900007,-0.45048579845000003,-0.3704714314
0.558642396,0.343167353,0.729173488,5.765890181,4.612998914,0.04666240825900003,-0.15105751745,0.23569876160000003
0.652291649,0.845604363,0.692492827,7.388537597,5.924308317,0.14031166125900008,0.35137949254999995,0.19901810060000003
0.429931077,0.672966622,0.275381174,4.042945151,3.592673842,-0.08204891074099996,0.17874175155,-0.2180935524
0.306313499,0.78898516,0.446419516,5.201770629,4.255742175,-0.20566648874099996,0.29476028954999994,-0.04705521039999999
0.798380341,0.822422374,0.857562338,8.291557425,6.715041081,0.28640035325900004,0.32819750354999994,0.3640876116
0.916635236,0.430985221,0.318866818,4.76378652,3.575992096,0.404655248259,-0.06323964945000005,-0.1746079084
0.582198747,0.371172423,0.601074167,5.330290016,3.942452832,0.07021875925900001,-0.12305244745000005,0.10759944060000004
0.705585863,0.688405018,0.374552887,5.278388626,4.316440461,0.19360587525900008,0.19418014754999996,-0.1189218394
0.166860202,0.430529338,0.142594144,2.267061753,1.887507802,-0.34511978574099994,-0.06369553245000004,-0.3508805824
0.890097035,0.345877461,0.154459747,3.579058652,2.766199926,0.3781170472590001,-0.14834740945000002,-0.3390149794
0.02544776,0.645822386,0.636902317,5.083210043,4.224689896,-0.48653222774099997,0.15159751554999995,0.1434275906
0.340604167,0.071711889,0.409628895,3.028686844,2.322661179,-0.17137582074099994,-0.42251298145000005,-0.08384583140000001
0.311217495,0.67712064,0.605779249,5.645772437,4.695522865,-0.20076249274099994,0.18289576955000003,0.11230452260000001
0.364593728,0.217892554,0.988035966,6.032346128,5.052376929,-0.14738625974099995,-0.27633231645,0.4945612396
0.454001621,0.688274236,0.140552968,3.638108582,2.889207563,-0.05797836674099993,0.19404936555000002,-0.3529217584
0.4855897,0.02753672,0.505455118,3.477210766,2.918063445,-0.02639028774099994,-0.46668815045,0.011980391599999973
0.964017407,0.384206713,0.038996013,3.112507435,2.540813836,0.4520374192590001,-0.11001815745000004,-0.4544787134
0.030955791,0.38798676,0.160024936,1.90225388,1.709154,-0.48102419674099994,-0.10623811045000003,-0.3334497904
0.023352096,0.756213614,0.458523009,4.618900926,3.711913144,-0.48862789174099996,0.26198874354999996,-0.034951717400000026
0.289244772,0.900083183,0.11613896,3.992297977,3.083648268,-0.22273521574099997,0.40585831255,-0.3773357664
0.955918829,0.313966717,0.888403672,7.327074619,5.780826549,0.44393884125900007,-0.18025815345,0.3949289456
0.602942876,0.82670736,0.984013163,8.545423309,6.908518231,0.09096288825900001,0.33248248955,0.49053843659999996
0.288405438,0.961135485,0.389481895,5.453217226,4.441357153,-0.22357454974099994,0.46691061455,-0.10399283139999999
0.385511905,0.340387104,0.541407607,4.453314128,3.568001472,-0.12646808274099997,-0.15383776645000002,0.047932880600000005
0.154145043,0.553711485,0.541704812,4.608488568,3.598679549,-0.35783494474099997,0.05948661454999998,0.04823008559999997
0.761901813,0.833649962,0.44044135,6.111523996,4.945465637,0.24992182525900009,0.33942509154999995,-0.0530333764
0.302333249,0.259334897,0.194623837,2.180607494,1.959714311,-0.20964673874099993,-0.23488997345,-0.29885088940000004
0.057647582,0.342447979,0.270247692,2.454885191,1.993844481,-0.454332405741,-0.15177689145,-0.22322703440000002
0.966417386,0.557708826,0.347277039,5.358151795,4.20836796,0.4544373982590001,0.06348395555000003,-0.1461976874
0.580467601,0.139196701,0.444043749,3.789081685,3.093505802,0.0684876132590001,-0.35502816945000004,-0.04943097740000002
0.626234321,0.488897832,0.401778801,4.686459449,3.697513942,0.11425433325900003,-0.005327038450000043,-0.09169592539999999
0.993848389,0.880314762,0.623405958,7.651096249,6.030903,0.4818684012590001,0.38608989155,0.12993123159999997
0.569377361,0.62066048,0.201312108,4.06812132,3.194902561,0.05739737325900007,0.12643560954999994,-0.2921626184
0.395137743,0.039459533,0.475546037,3.154671081,2.545122202,-0.11684224474099997,-0.45476533745000003,-0.01792868940000003
0.543024584,0.227749736,0.964028847,6.667045403,5.143401973,0.031044596259000024,-0.26647513445000004,0.4705541206
0.909454611,0.722143235,0.533386629,6.55205037,5.285548675,0.39747462325900007,0.22791836454999997,0.03991190259999999
0.86996916,0.130652344,0.790509794,6.009200798,4.842774341,0.35798917225900007,-0.36357252645000004,0.2970350676
0.124820814,0.794210663,0.275767568,3.864432938,3.274899294,-0.38715917374099995,0.29998579254999996,-0.2177071584
0.877090581,0.944042094,0.148795969,5.280147076,4.301623091,0.3651105932590001,0.44981722355000003,-0.3446787574
0.462675605,0.980987378,0.483407436,6.38288177,5.261452367,-0.049304382740999964,0.48676250755,-0.010067290399999984
0.863547523,0.588731522,0.375329908,5.42150196,4.234181835,0.3515675352590001,0.09450665154999999,-0.11814481840000002
0.285783556,0.203223091,0.761798191,5.088069552,4.01176069,-0.22619643174099996,-0.29100177945000005,0.2683234646
0.386540507,0.511275462,0.49232548,4.820749055,3.776379999,-0.12543948074099998,0.01705059154999994,-0.0011492464000000258
0.577279029,0.865577146,0.980739344,8.54461923,6.86818281,0.0652990412590001,0.37135227555,0.48726461759999995
0.407584209,0.827518922,0.764527795,7.087285234,5.679794031,-0.10439577874099998,0.33329405154999997,0.2710530686
0.573528951,0.956047144,0.200474516,4.939551998,4.004433491,0.061548963259000056,0.46182227355,-0.2930002104
0.10926421,0.853961967,0.439149817,5.109220895,4.091348079,-0.402715777741,0.35973709655,-0.05432490940000001
0.846968854,0.893090205,0.062457594,4.565817427,3.987916747,0.33498886625900004,0.39886533455,-0.4310171324
0.883464763,0.448319055,0.510432489,5.753418906,4.416120395,0.37148477525900003,-0.04590581545,0.016957762600000037
0.626592511,0.926382607,0.019116094,4.217208702,3.290647131,0.11461252325900007,0.43215773654999995,-0.4743586324
0.476843468,0.687722042,0.722706958,6.813349873,5.319085838,-0.03513651974099996,0.19349717154999996,0.22923223159999995
0.692532432,0.134435129,0.299395588,3.244379534,2.612048709,0.18055244425900008,-0.35978974145000003,-0.19407913840000002
0.358715525,0.804437208,0.278759872,4.595774252,3.690560878,-0.15326446274099997,0.31021233754999994,-0.2147148544
0.210704964,0.957448019,0.008863285,3.566235594,2.873540213,-0.30127502374099996,0.46322314854999996,-0.4846114414
0.997820856,0.676821299,0.828469299,8.106687937,6.260022521,0.4858408682590001,0.18259642854999997,0.3349945726
0.294619396,0.014315278,0.737869519,4.168028194,3.190502376,-0.21736059174099998,-0.47990959245000003,0.24439479259999997
0.834144597,0.740476132,0.142850287,4.415968023,3.624220557,0.32216460925900003,0.24625126154999993,-0.3506244394
0.753427922,0.768922782,0.658540516,7.177597972,5.79634092,0.24144793425900002,0.27469791154999995,0.16506578959999996
0.766115933,0.84592144,0.613604114,6.949701735,5.561829152,0.2541359452590001,0.35169656955,0.12012938760000003
0.088604714,0.48762781,0.077649335,1.991107625,1.3618107,-0.4233752737409999,-0.006597060450000025,-0.4158253914
0.407543031,0.407106489,0.066009844,2.410186069,1.950238087,-0.10443695674099995,-0.08711838145,-0.4274648824
0.348820534,0.110998099,0.80823521,5.090328968,4.05803261,-0.16315945374099994,-0.38322677145,0.3147604836
0.947688026,0.072316475,0.955115207,6.930446001,5.313763216,0.43570803825900006,-0.42190839545000003,0.46164048059999996
0.522576599,0.299565678,0.076862075,2.350389594,1.741673435,0.010596611259000022,-0.19465919245000002,-0.41661265140000003
0.500624268,0.794515544,0.707086477,7.048114137,5.4685968,-0.011355719740999914,0.30029067355,0.21361175060000004
0.050226011,0.072901835,0.402873283,2.238292304,1.880140268,-0.46175397674099994,-0.42132303545000005,-0.09060144339999998
0.295290494,0.232384323,0.281004499,2.625056938,2.085283017,-0.21668949374099994,-0.26184054745,-0.2124702274
0.803482743,0.929228054,0.405102695,6.342897176,5.198111419,0.29150275525900005,0.43500318354999995,-0.0883720314
0.906111002,0.321495701,0.476436986,5.241913221,3.783191035,0.3941310142590001,-0.17272916945,-0.0170377404
0.226028998,0.640476042,0.978981115,7.358431557,5.770472876,-0.285950989741,0.14625117154999995,0.48550638859999995
0.603493096,0.357814084,0.647817446,5.564638206,4.278439242,0.09151310825900005,-0.13641078645000004,0.1543427196
0.122920678,0.88865908,0.503083951,5.545587718,4.392730454,-0.38905930974099995,0.39443420955,0.009609224600000021
0.449349742,0.585864788,0.624783863,5.662409077,4.58401726,-0.06263024574099996,0.09163991754999995,0.1313091366
0.071775806,0.682617221,0.24193168,3.567784089,2.861717862,-0.44020418174099996,0.18839235054999998,-0.2515430464
0.713952633,0.822534794,0.803958508,8.067626048,6.157166288,0.20197264525900005,0.32830992354999994,0.3104837816
0.552500967,0.520169892,0.142875961,3.453453618,2.705229175,0.040520979259,0.025945021549999947,-0.3505987654
0.77534615,0.27140938,0.496695423,5.026577447,3.88415801,0.263366162259,-0.22281549045000004,0.003220696600000017
0.284274093,0.133828363,0.629557697,3.952159439,3.464877578,-0.22770589474099995,-0.36039650745,0.13608297059999996
0.054332035,0.748645234,0.317586795,3.890088935,3.175281721,-0.45764795274099995,0.25442036355000003,-0.17588793140000003
0.000134693,0.511129139,0.046851909,1.694386,1.497878382,-0.5118452947409999,0.01690426854999999,-0.4466228174
0.276169558,0.706976487,0.062689622,3.058864618,2.252067763,-0.23581042974099997,0.21275161655000002,-0.4307851044
0.839338492,0.003819923,0.246823869,2.819242025,2.016657402,0.32735850425900004,-0.49040494745,-0.2466508574
0.740904056,0.31627015,0.101892388,3.015830017,2.394078448,0.22892406825900002,-0.17795472045,-0.3915823384
0.360233919,0.270393286,0.842711902,5.882260822,4.586625673,-0.15174606874099994,-0.22383158445,0.3492371756
0.313347918,0.788932472,0.891872145,7.522374265,6.127692904,-0.19863206974099995,0.29470760155000003,0.3983974186
0.43381742,0.909943144,0.377318054,5.512429643,4.297515916,-0.07816256774099994,0.41571827354999996,-0.1161566724
0.964078416,0.089289525,0.687019267,5.532334405,4.469408716,0.45209842825900004,-0.40493534545000004,0.19354454060000004
0.49381404,0.387648805,0.632711879,5.229448794,4.427572373,-0.018165947740999944,-0.10657606545000003,0.13923715260000002
0.703857092,0.00436327,0.166953089,2.380531326,1.776476727,0.19187710425900006,-0.48986160045000005,-0.3265216374
0.713046051,0.666385414,0.966047505,8.333420768,6.627380781,0.201066063259,0.17216054354999993,0.4725727786
0.76103779,0.950772708,0.702540502,7.883194259,6.329506069,0.2490578022590001,0.45654783755,0.20906577559999995
0.298052209,0.105364922,0.781823863,4.779527546,3.680697926,-0.21392777874099994,-0.38885994845000005,0.28834913659999994
0.644149221,0.048186012,0.360050466,3.030528022,2.66244802,0.1321692332590001,-0.44603885845,-0.1334242604
0.956799815,0.500401146,0.432729136,5.471363506,4.356033368,0.44481982725900004,0.006176275549999943,-0.060745590399999994
0.457699605,0.208882724,0.368707171,3.576725145,2.734033227,-0.054280382740999944,-0.28534214645,-0.12476755540000001
0.369813256,0.05235502,0.767567629,4.606484158,3.599574518,-0.14216673174099997,-0.44186985045000005,0.27409290259999997
0.416504432,0.822179887,0.850348001,7.570236512,5.963652403,-0.09547555574099997,0.32795501655,0.35687327459999996
0.211994055,0.657353482,0.472281804,4.858201974,3.994010744,-0.29998593274099994,0.16312861154999997,-0.02119292239999998
0.880156738,0.215740679,0.6778132,5.671109248,4.536109377,0.3681767502590001,-0.27848419145000003,0.1843384736
0.607752122,0.295301478,0.136600904,2.802884243,2.34161304,0.095772134259,-0.19892339245000001,-0.3568738224
0.65163976,0.738597458,0.315627344,5.191000168,4.078639595,0.13965977225900006,0.24437258754999996,-0.17784738240000003
0.644832604,0.395130908,0.713206883,6.042342279,4.623713931,0.13285261625900002,-0.09909396245000002,0.2197321566
0.199215275,0.890215003,0.287409596,4.792963846,3.763205565,-0.31276471274099993,0.39599013255,-0.20606513040000002
0.367785988,0.058091952,0.111512212,1.300548967,1.083968479,-0.14419399974099995,-0.43613291845,-0.3819625144
0.515861903,0.267592677,0.835480226,6.117775817,4.85456433,0.003881915259000057,-0.22663219345000002,0.34200549960000004
0.014693389,0.379094049,0.337345547,2.836116483,2.321678478,-0.49728659874099995,-0.11513082145000003,-0.15612917939999998
0.019327631,0.124368399,0.413642675,2.557165849,1.840171321,-0.49265235674099994,-0.36985647145,-0.07983205139999999
0.492864584,0.404289747,0.530937678,4.897417518,3.890201435,-0.01911540374099996,-0.08993512345000004,0.037462951600000016
0.595131675,0.009923821,0.464095159,3.467194991,2.993510017,0.08315168725900002,-0.48430104945,-0.02937956740000003
0.963499241,0.51903228,0.677542267,6.894706299,5.502297277,0.451519253259,0.024807409549999992,0.18406754059999997
0.311863858,0.773991378,0.772921482,6.624519115,5.488708384,-0.20011612974099996,0.27976650754999993,0.2794467556
0.521296048,0.976013823,0.125550215,4.658709389,3.831713829,0.009316060259000003,0.4817889525499999,-0.36792451140000004
0.016947665,0.770158212,0.807155537,6.409963498,5.200506023,-0.49503232274099995,0.27593334155,0.31368081059999997
0.120207229,0.265582833,0.017552363,1.188790791,0.935430803,-0.3917727587409999,-0.22864203745,-0.4759223634
0.293308611,0.773141874,0.517960528,5.601657314,4.335497195,-0.21867137674099996,0.27891700355,0.024485801600000023
0.348095593,0.371739295,0.001353626,1.854939184,1.480290932,-0.16388439474099997,-0.12248557545,-0.4921211004
0.299800528,0.646458742,0.974194444,7.424758441,6.066169762,-0.21217945974099994,0.15223387154999996,0.4807197176
0.847060827,0.023594965,0.898560605,6.169602738,4.840214856,0.335080839259,-0.47062990545,0.4050858786
0.783198413,0.780376124,0.457995759,6.126281916,5.100170547,0.2712184252590001,0.28615125355,-0.035478967400000005
0.398005293,0.302915729,0.065694859,2.151905529,1.607906095,-0.11397469474099997,-0.19130914145,-0.4277798674
0.228235363,0.246603635,0.48407707,3.760300521,2.80639346,-0.28374462474099993,-0.24762123545000003,-0.00939765640000001
0.747444407,0.473809828,0.057844449,3.181729502,2.636832186,0.23546441925900008,-0.02041504245000003,-0.4356302774
0.957789801,0.942724319,0.785189543,8.67430055,6.905574248,0.44580981325900004,0.44849944854999996,0.2917148166
0.991327902,0.544482333,0.96276835,8.339483115,6.775222574,0.47934791425900003,0.05025746255000002,0.46929362360000004
0.075605041,0.365680748,0.225381268,2.492434351,1.89995864,-0.43637494674099997,-0.12854412245000002,-0.2680934584
0.195833084,0.140802949,0.622413642,3.992684905,3.12942895,-0.31614690374099996,-0.35342192145,0.12893891560000004
0.781321856,0.578298399,0.14696271,4.226474201,3.254935641,0.2693418682590001,0.08407352855,-0.3465120164
0.81112377,0.635954707,0.388165706,5.383107884,4.388324953,0.29914378225900007,0.14172983655,-0.10530902040000001
0.674130296,0.259904979,0.345192208,3.816135781,2.842173547,0.162150308259,-0.23431989145000004,-0.1482825184
0.917485843,0.290504506,0.469988268,5.079571136,3.870318727,0.40550585525900007,-0.20372036445000002,-0.02348645840000002
0.890141137,0.70772135,0.062203226,4.27911141,3.446268985,0.378161149259,0.21349647955,-0.4312715004
0.147303044,0.007841591,0.63092179,3.451173048,2.751032045,-0.36467694374099996,-0.48638327945000004,0.13744706360000003
0.447673425,0.134274851,0.957934121,6.0005459,4.786560619,-0.06430656274099994,-0.35995001945000005,0.46445939459999996
0.529659724,0.241893294,0.500603571,4.376157939,3.265779704,0.0176797362590001,-0.25233157645000004,0.007128844599999962
0.679620333,0.076239218,0.274703815,3.033590931,2.200870172,0.16764034525900007,-0.41798565245,-0.2187709114
0.806965491,0.45966487,0.546577142,5.634183893,4.343739116,0.2949855032590001,-0.03456000045000002,0.05310241559999995
0.432816002,0.043899943,0.16574978,1.961625012,1.411844907,-0.07916398574099998,-0.45032492745,-0.3277249464
0.445541639,0.209185465,0.049979029,1.885554688,1.331348478,-0.06643834874099996,-0.28503940545000006,-0.4434956974
0.843649664,0.981192529,0.793142874,8.610020935,6.794368526,0.331669676259,0.48696765854999996,0.29966814760000005
0.853784922,0.24197713,0.960626976,7.244595898,5.721315768,0.34180493425900005,-0.25224774045,0.4671522496
0.196925704,0.95142981,0.994819294,8.277643087,6.689637322,-0.315054283741,0.45720493955,0.5013445676
0.711722806,0.981143732,0.56953978,7.128405398,6.00792245,0.1997428182590001,0.48691886155,0.07606505360000004
0.259541783,0.436995886,0.593560935,4.800879048,3.704857788,-0.2524382047409999,-0.05722898445000002,0.10008620859999995
0.073081562,0.622343265,0.981177837,6.703843747,5.706129956,-0.43889842574099996,0.12811839455000001,0.48770311060000004
0.19010765,0.792595116,0.907898794,7.385140182,5.995554597,-0.321872337741,0.29837024554999997,0.41442406759999995
0.943701593,0.960135604,0.521459639,7.21895887,5.823820681,0.43172160525900005,0.46591073354999996,0.027984912600000023
0.977307908,0.757310207,0.161671436,5.185245601,4.02624672,0.46532792025900005,0.26308533654999994,-0.3318032904
0.476900106,0.718331175,0.247340316,4.312483309,3.454776036,-0.03507988174099996,0.22410630454999997,-0.2461344104
0.640615184,0.666600479,0.162699744,4.073363825,3.296791806,0.128635196259,0.17237560854999995,-0.33077498240000003
0.565085312,0.771626911,0.498895665,5.87675629,4.923191006,0.05310532425900005,0.27740204055,0.00542093859999998
0.012103117,0.009038469,0.357029344,1.807664473,1.529428847,-0.49987687074099996,-0.48518640145,-0.13644538239999998
0.926194068,0.22867678,0.634363689,5.852090055,4.549298644,0.4142140802590001,-0.26554809045000005,0.14088896259999995
0.222075871,0.32166999,0.84804209,5.400591293,4.486426207,-0.2899041167409999,-0.17255488045,0.35456736359999996
0.728861442,0.095399277,0.428702021,4.01512736,2.898192774,0.21688145425900007,-0.39882559345,-0.06477270540000002
0.029169764,0.480890147,0.662434012,4.846982374,3.874869238,-0.48281022374099997,-0.01333472345000003,0.16895928559999995
0.118502624,0.288884939,0.397836626,2.972141027,2.6119736,-0.39347736374099995,-0.20533993145,-0.09563810039999998
0.919531025,0.993255015,0.044911299,4.935852351,3.889362486,0.407551037259,0.49903014455,-0.4485634274
0.761007923,0.371724066,0.392458186,4.76711828,3.535145859,0.24902793525900002,-0.12250080445,-0.10101654040000002
0.754264973,0.918426432,0.950928595,8.923901528,7.243804692,0.242284985259,0.42420156154999994,0.45745386860000004
0.577122586,0.357121159,0.787549086,6.048019028,4.810217642,0.06514259825900004,-0.13710371145,0.29407435959999995
0.251001383,0.564074029,0.358578462,4.100848615,3.141748648,-0.26097860474099993,0.06984915855000001,-0.13489626440000002
0.656631074,0.240398913,0.191592946,3.026278902,2.309955818,0.14465108625900003,-0.25382595745000003,-0.3018817804
0.918239087,0.101803683,0.505957908,4.577886203,3.519137728,0.40625909925900006,-0.39242118745,0.012483181599999948
0.220852783,0.038929963,0.036018818,0.760252045,0.475267171,-0.29112720474099996,-0.45529490745,-0.4574559084
0.175221772,0.866770355,0.282478744,4.260573059,3.630016312,-0.33675821574099996,0.37254548455,-0.2109959824
0.950459171,0.581622293,0.43661419,5.938938309,4.495464269,0.43847918325900004,0.08739742254999999,-0.056860536399999995
0.580088835,0.516698385,0.758776254,6.61029119,5.037197017,0.06810884725900002,0.022473514549999962,0.26530152760000003
0.282496066,0.353050392,0.894094303,6.147815439,4.81974479,-0.22948392174099996,-0.14117447845000003,0.4006195766
0.946456513,0.892558227,0.419447994,6.703993785,5.402067865,0.43447652525900005,0.39833335654999996,-0.07402673240000002
0.780365503,0.476335733,0.497539852,5.653556279,4.331854816,0.268385515259,-0.017889137450000037,0.004065125599999997
0.204680109,0.591130303,0.186135898,3.113399249,2.482931405,-0.30729987874099995,0.09690543255,-0.30733882840000004
0.331564699,0.855030202,0.207075809,4.145411637,3.467661669,-0.18041528874099994,0.36080533155,-0.2863989174
0.071158285,0.069007593,0.940784521,5.098209342,3.867823748,-0.44082170274099997,-0.42521727745000004,0.4473097946
0.506920438,0.409412072,0.810878581,6.505074701,5.076895726,-0.00505954974099998,-0.08481279845,0.3174038546
0.835825928,0.332191033,0.693618057,6.034839293,4.897032208,0.32384594025900004,-0.16203383745,0.2001433306
0.771122816,0.654650687,0.151595075,4.22802679,3.358760393,0.25914282825900004,0.16042581654999993,-0.3418796514
0.875883084,0.539094553,0.282472426,4.823056561,3.892043164,0.3639030962590001,0.044869682549999956,-0.2110023004
0.425228185,0.03757109,0.127866801,1.597113163,1.130487599,-0.08675180274099997,-0.45665378045000005,-0.3656079254
0.765546751,1.16e-05,0.416565828,3.51572719,2.927403426,0.25356676325900007,-0.49421327045,-0.07690889839999998
0.522510181,0.05463442,0.973078163,6.186500223,4.82811334,0.010530193259000065,-0.43959045045,0.47960343660000004
0.226125331,0.30419872,0.303942512,3.116563455,2.281799586,-0.28585465674099997,-0.19002615045000004,-0.1895322144
0.230416662,0.001473822,0.729344794,4.131591907,3.264701361,-0.28156332574099996,-0.49275104845,0.23587006759999996
0.9668455,0.224293483,0.663047192,5.831400579,4.652464249,0.45486551225900007,-0.26993138745,0.16957246559999994
0.741896327,0.848425379,0.422629197,5.987318724,5.046453016,0.229916339259,0.35420050855,-0.0708455294
0.302930906,0.325295134,0.712621333,5.170651477,4.010451613,-0.20904908174099995,-0.16892973645000003,0.21914660659999996
0.816779467,0.181613968,0.370941008,4.143493611,3.086716228,0.3047994792590001,-0.31261090245,-0.12253371839999999
0.901940197,0.80669352,0.984858403,9.195769741,7.412707995,0.3899602092590001,0.31246864955000003,0.49138367660000004
0.75424826,0.393195201,0.590637834,5.641030908,4.417358235,0.24226827225900005,-0.10102966945000003,0.09716310760000002
0.661014254,0.078455816,0.544496959,4.220953588,3.455702066,0.14903426625900007,-0.41576905445,0.05102223259999994
0.709320828,0.167321304,0.780631717,5.714547793,4.774754971,0.197340840259,-0.32690356645,0.2871569906
0.583772781,0.952221786,0.042422298,4.319797542,3.385723325,0.07179279325900001,0.45799691554999994,-0.45105242840000004
0.265326138,0.601553879,0.296559912,3.909490636,3.156249786,-0.24665384974099996,0.10732900855,-0.19691481440000003
0.714424164,0.759005283,0.102515964,4.063871017,3.263844081,0.20244417625900002,0.26478041255,-0.3909587624
0.513854464,0.508890556,0.36928077,4.559768344,3.595604496,0.0018744762590000574,0.014665685549999974,-0.12419395640000003
0.932924863,0.82750632,0.697209382,7.891822716,6.27693302,0.42094487525900004,0.33328144955,0.20373465560000004
0.714326636,0.461716144,0.920994521,7.558733773,5.957062226,0.20234664825900006,-0.032508726450000025,0.4275197946
